YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2010,6,TÜRKIYE,LT,884081.853,40608,FALSE
2010,6,UNITED KINGDOM,EG,2784041.289,105568,TRUE
2010,7,ALBANIA,LA,11910.345,1149,FALSE
2010,7,ARMENIA,UD,22388.596,1105,FALSE
2010,7,AUSTRIA,LO,208427.094,17583,FALSE
2010,7,BELGIUM,EB,374229.422,14640,FALSE
2010,7,BOSNIA AND HERZEGOVINA,LQ,5421.042,723,FALSE
2010,7,BULGARIA,LB,87782.769,5190,FALSE
2010,7,CANARY ISLANDS,GC,216114.55000000002,13750,FALSE
2010,7,CROATIA,LD,58511.423,5637,FALSE
2010,7,CYPRUS,LC,104990.417,3386,FALSE
2010,7,CZECHIA,LK,110840.069,8768,FALSE
2010,7,DENMARK,EK,241492.61000000002,15474,TRUE
2010,7,FINLAND,EF,160366.026,9335,FALSE
2010,7,FRANCE,LF,1864305.813,91747,FALSE
2010,7,GERMANY,ED,2588814.723,106493,FALSE
2010,7,GREECE,LG,457339.913,27705,FALSE
2010,7,HUNGARY,LH,70631.802,5595,FALSE
2010,7,ICELAND,BI,20900.564,1625,FALSE
2010,7,IRELAND,EI,209430.623,11794,FALSE
2010,7,ITALY,LI,1235128.44,89431,FALSE
2010,7,KOSOVO,BK,11832.035,847,FALSE
2010,7,LIECHTENSTEIN,LS,0.34700000000000003,1,FALSE
2010,7,LITHUANIA,EY,19118.648,1777,FALSE
2010,7,LUXEMBOURG,EL,99177.882,2451,FALSE
2010,7,MALTA,LM,32924.583,1777,FALSE
2010,7,"MOLDOVA, REPUBLIC OF",LU,7080.416,678,FALSE
2010,7,MONACO,LN,37.404,89,FALSE
2010,7,MONTENEGRO,LY,16157.415,1465,FALSE
2010,7,NETHERLANDS,EH,893929.245,25494,FALSE
2010,7,NORTH MACEDONIA,LW,6390.819,654,FALSE
2010,7,NORWAY,EN,238839.49,27316,TRUE
2010,7,POLAND,EP,183166.336,14333,FALSE
2010,7,PORTUGAL,LP,332494.157,15893,TRUE
2010,7,ROMANIA,LR,93140.814,8307,FALSE
2010,7,SERBIA,LY,23979.064,2555,FALSE
2010,7,SLOVAKIA,LZ,18335.992,1942,FALSE
2010,7,SLOVENIA,LJ,13947.304,1818,FALSE
2010,7,SPAIN,LE,1476462.692,81474,FALSE
2010,7,SWEDEN,ES,223320.41,17092,FALSE
2010,7,SWITZERLAND,LS,401748.431,21684,FALSE
2010,7,TÜRKIYE,LT,970489.217,45368,FALSE
2010,7,UNITED KINGDOM,EG,2979184.472,110434,TRUE
2010,8,ALBANIA,LA,14275.452000000001,1336,FALSE
2010,8,ARMENIA,UD,22863.388,1097,FALSE
2010,8,AUSTRIA,LO,202127.028,17043,FALSE
2010,8,BELGIUM,EB,366957.794,13982,FALSE
2010,8,BOSNIA AND HERZEGOVINA,LQ,4702.682,668,FALSE
2010,8,BULGARIA,LB,90372.409,5226,FALSE
2010,8,CANARY ISLANDS,GC,224982.922,13782,FALSE
2010,8,CROATIA,LD,59130.107,5693,FALSE
2010,8,CYPRUS,LC,106437.112,3506,FALSE
2010,8,CZECHIA,LK,110870.276,8796,FALSE
2010,8,DENMARK,EK,236138.003,16180,TRUE
2010,8,FINLAND,EF,163478.542,11275,FALSE
2010,8,FRANCE,LF,1831038.714,84359,FALSE
2010,8,GERMANY,ED,2578898.048,102472,FALSE
2010,8,GREECE,LG,465990.36,28779,FALSE
2010,8,HUNGARY,LH,72030.433,5454,FALSE
2010,8,ICELAND,BI,20832.278,1623,FALSE
2010,8,IRELAND,EI,199790.171,11386,FALSE
2010,8,ITALY,LI,1248727.817,85540,FALSE
2010,8,KOSOVO,BK,11489.835,863,FALSE
2010,8,LITHUANIA,EY,18316.748,1733,FALSE
2010,8,LUXEMBOURG,EL,99675.313,2290,FALSE
2010,8,MALTA,LM,33429.419,1816,FALSE
2010,8,"MOLDOVA, REPUBLIC OF",LU,7860.14,736,FALSE
2010,8,MONACO,LN,29.357000000000003,68,FALSE
2010,8,MONTENEGRO,LY,16955.548000000003,1545,FALSE
2010,8,NETHERLANDS,EH,883884.759,24682,FALSE
2010,8,NORTH MACEDONIA,LW,6027.908,651,FALSE
2010,8,NORWAY,EN,242322.764,30958,TRUE
2010,8,POLAND,EP,177202.06,14087,FALSE
2010,8,PORTUGAL,LP,335918.373,16165,TRUE
2010,8,ROMANIA,LR,90308.279,8167,FALSE
2010,8,SERBIA,LY,23656.121,2565,FALSE
2010,8,SLOVAKIA,LZ,17976.434,1833,FALSE
2010,8,SLOVENIA,LJ,14471.706,1862,FALSE
2010,8,SPAIN,LE,1476005.966,79200,FALSE
2010,8,SWEDEN,ES,236326.414,20978,FALSE
2010,8,SWITZERLAND,LS,395084.58,20707,FALSE
2010,8,TÜRKIYE,LT,957574.278,44800,FALSE
2010,8,UNITED KINGDOM,EG,2943545.555,107700,TRUE
2010,9,ALBANIA,LA,9341.757,958,FALSE
2010,9,ARMENIA,UD,18832.277000000002,943,FALSE
2010,9,AUSTRIA,LO,198899.61000000002,17281,FALSE
2010,9,BELGIUM,EB,352676.264,14426,FALSE
2010,9,BOSNIA AND HERZEGOVINA,LQ,4044.398,636,FALSE
2010,9,BULGARIA,LB,68113.116,3964,FALSE
2010,9,CANARY ISLANDS,GC,196691.97,12372,FALSE
2010,9,CROATIA,LD,46860.918,4526,FALSE
2010,9,CYPRUS,LC,99273.254,3151,FALSE
2010,9,CZECHIA,LK,106324.856,8672,FALSE
2010,9,DENMARK,EK,218174.479,16517,TRUE
2010,9,FINLAND,EF,169918.168,12776,FALSE
2010,9,FRANCE,LF,1682660.356,86800,FALSE
2010,9,GERMANY,ED,2521837.318,108058,FALSE
2010,9,GREECE,LG,391073.361,24008,FALSE
2010,9,HUNGARY,LH,66980.656,5301,FALSE
2010,9,ICELAND,BI,15581.645,1283,FALSE
2010,9,IRELAND,EI,182294.35,10698,FALSE
2010,9,ITALY,LI,1148608.515,81322,FALSE
2010,9,KOSOVO,BK,8962.897,688,FALSE
2010,9,LITHUANIA,EY,16178.130000000001,1675,FALSE
2010,9,LUXEMBOURG,EL,97492.462,2388,FALSE
2010,9,MALTA,LM,31749.926,1721,FALSE
2010,9,"MOLDOVA, REPUBLIC OF",LU,6732.155000000001,667,FALSE
2010,9,MONACO,LN,34,81,FALSE
2010,9,MONTENEGRO,LY,12394.166000000001,1159,FALSE
2010,9,NETHERLANDS,EH,829704.967,23957,FALSE
2010,9,NORTH MACEDONIA,LW,4289.816,535,FALSE
2010,9,NORWAY,EN,242247.197,34322,TRUE
2010,9,POLAND,EP,166098.199,13743,FALSE
2010,9,PORTUGAL,LP,300648.469,14187,TRUE
2010,9,ROMANIA,LR,86069.853,7982,FALSE
2010,9,SERBIA,LY,20761.552,2282,FALSE
2010,9,SLOVAKIA,LZ,15878.039,1730,FALSE
2010,9,SLOVENIA,LJ,13242.767,1806,FALSE
2010,9,SPAIN,LE,1340504.052,73987,FALSE
2010,9,SWEDEN,ES,252233.171,24828,FALSE
2010,9,SWITZERLAND,LS,377610.401,20952,FALSE
2010,9,TÜRKIYE,LT,866218.777,41165,FALSE
2010,9,UNITED KINGDOM,EG,2791816.504,105733,TRUE
2010,10,ALBANIA,LA,7598.978,827,FALSE
2010,10,ARMENIA,UD,18400.032,942,FALSE
2010,10,AUSTRIA,LO,194654.408,16887,FALSE
2010,10,BELGIUM,EB,366952.064,14484,FALSE
2010,10,BOSNIA AND HERZEGOVINA,LQ,3724.0660000000003,617,FALSE
2010,10,BULGARIA,LB,44630.953,2705,FALSE
2010,10,CANARY ISLANDS,GC,233351.282,13433,FALSE
2010,10,CROATIA,LD,28795.5,3340,FALSE
2010,10,CYPRUS,LC,101206.005,3232,FALSE
2010,10,CZECHIA,LK,96590.604,7995,FALSE
2010,10,DENMARK,EK,227833.953,16311,TRUE
2010,10,FINLAND,EF,177092.964,12633,FALSE
2010,10,FRANCE,LF,1671272.322,82909,FALSE
2010,10,GERMANY,ED,2587676.067,108125,FALSE
2010,10,GREECE,LG,275816.209,18943,FALSE
2010,10,HUNGARY,LH,62700.374,5028,FALSE
2010,10,ICELAND,BI,17048.668,1304,FALSE
2010,10,IRELAND,EI,177464.022,10539,FALSE
2010,10,ITALY,LI,1081340.543,75683,FALSE
2010,10,KOSOVO,BK,8114.012000000001,650,FALSE
2010,10,LITHUANIA,EY,15295.729,1623,FALSE
2010,10,LUXEMBOURG,EL,106797.996,2472,FALSE
2010,10,MALTA,LM,30015.278,1607,FALSE
2010,10,"MOLDOVA, REPUBLIC OF",LU,5880.688,621,FALSE
2010,10,MONACO,LN,27.559,71,FALSE
2010,10,MONTENEGRO,LY,6340.548000000001,846,FALSE
2010,10,NETHERLANDS,EH,854988.348,24248,FALSE
2010,10,NORTH MACEDONIA,LW,4263.327,526,FALSE
2010,10,NORWAY,EN,234482.072,33476,TRUE
2010,10,POLAND,EP,143583.979,13190,FALSE
2010,10,PORTUGAL,LP,281408.345,13684,TRUE
2010,10,ROMANIA,LR,77127.782,7334,FALSE
2010,10,SERBIA,LY,18562.267,2071,FALSE
2010,10,SLOVAKIA,LZ,11328.358,1525,FALSE
2010,10,SLOVENIA,LJ,10597.291,1652,FALSE
2010,10,SPAIN,LE,1286812.366,71935,FALSE
2010,10,SWEDEN,ES,252929.838,24441,FALSE
2010,10,SWITZERLAND,LS,392409.882,20738,FALSE
2010,10,TÜRKIYE,LT,820120.263,39318,FALSE
2010,10,UNITED KINGDOM,EG,2786870.913,102963,TRUE
2010,11,ALBANIA,LA,6064.878000000001,669,FALSE
2010,11,ARMENIA,UD,16247.712,839,FALSE
2010,11,AUSTRIA,LO,175300.305,15295,FALSE
2010,11,BELGIUM,EB,343760.811,12844,FALSE
2010,11,BOSNIA AND HERZEGOVINA,LQ,3054.512,521,FALSE
2010,11,BULGARIA,LB,30370.47,2196,FALSE
2010,11,CANARY ISLANDS,GC,250455.977,13227,FALSE
2010,11,CROATIA,LD,13401.071,2058,FALSE
2010,11,CYPRUS,LC,59631.805,2083,FALSE
2010,11,CZECHIA,LK,74323.243,6499,FALSE
2010,11,DENMARK,EK,192477.55000000002,14598,TRUE
2010,11,FINLAND,EF,167054.213,12592,FALSE
2010,11,FRANCE,LF,1518139.558,74881,FALSE
2010,11,GERMANY,ED,2298123.059,94790,FALSE
2010,11,GREECE,LG,129036.177,11589,FALSE
2010,11,HUNGARY,LH,51061.589,4363,FALSE
2010,11,ICELAND,BI,14340.509,1278,FALSE
2010,11,IRELAND,EI,139278.503,8713,FALSE
2010,11,ITALY,LI,917473.789,64493,FALSE
2010,11,KOSOVO,BK,6760.755,554,FALSE
2010,11,LITHUANIA,EY,13406.022,1496,FALSE
2010,11,LUXEMBOURG,EL,107098.296,2259,FALSE
2010,11,MALTA,LM,19573.391,1087,FALSE
2010,11,"MOLDOVA, REPUBLIC OF",LU,5282.296,545,FALSE
2010,11,MONACO,LN,6.053,15,FALSE
2010,11,MONTENEGRO,LY,4962.316,695,FALSE
2010,11,NETHERLANDS,EH,771319.394,20079,FALSE
2010,11,NORTH MACEDONIA,LW,3582.994,453,FALSE
2010,11,NORWAY,EN,208414.348,31537,TRUE
2010,11,POLAND,EP,113210.60800000001,10935,FALSE
2010,11,PORTUGAL,LP,219996.29,10856,TRUE
2010,11,ROMANIA,LR,68986.387,6679,FALSE
2010,11,SERBIA,LY,16490.915,1873,FALSE
2010,11,SLOVAKIA,LZ,8523.128,1147,FALSE
2010,11,SLOVENIA,LJ,7842.282,1343,FALSE
2010,11,SPAIN,LE,1017098.644,58480,FALSE
2010,11,SWEDEN,ES,232608.398,23168,FALSE
2010,11,SWITZERLAND,LS,352952.412,18690,FALSE
2010,11,TÜRKIYE,LT,603529.577,31325,FALSE
2010,11,UNITED KINGDOM,EG,2392432.501,86939,TRUE
2010,12,ALBANIA,LA,7869.1810000000005,810,FALSE
2010,12,ARMENIA,UD,18391.803,900,FALSE
2010,12,AUSTRIA,LO,171286.441,13952,FALSE
2010,12,BELGIUM,EB,325144.026,11555,FALSE
2010,12,BOSNIA AND HERZEGOVINA,LQ,2784.18,519,FALSE
2010,12,BULGARIA,LB,30141.777,2154,FALSE
2010,12,CANARY ISLANDS,GC,257181.348,13284,FALSE
2010,12,CROATIA,LD,12115.36,1862,FALSE
2010,12,CYPRUS,LC,50615.859,1901,FALSE
2010,12,CZECHIA,LK,71555.852,5973,FALSE
2010,12,DENMARK,EK,180873.328,12490,TRUE
2010,12,FINLAND,EF,155223.546,10080,FALSE
2010,12,FRANCE,LF,1527722.736,68610,FALSE
2010,12,GERMANY,ED,2154705.662,80220,FALSE
2010,12,GREECE,LG,126856.952,11463,FALSE
2010,12,HUNGARY,LH,48770.723,4084,FALSE
2010,12,ICELAND,BI,13062.682,1222,FALSE
2010,12,IRELAND,EI,129226.24,7797,FALSE
2010,12,ITALY,LI,912267.171,61692,FALSE
2010,12,KOSOVO,BK,8510.948,686,FALSE
2010,12,LITHUANIA,EY,12395.091,1426,FALSE
2010,12,LUXEMBOURG,EL,100318.541,1953,FALSE
2010,12,MALTA,LM,20768.267,1098,FALSE
2010,12,"MOLDOVA, REPUBLIC OF",LU,5420.312,526,FALSE
2010,12,MONACO,LN,8.121,20,FALSE
2010,12,MONTENEGRO,LY,5181.341,675,FALSE
2010,12,NETHERLANDS,EH,752856.905,17485,FALSE
2010,12,NORTH MACEDONIA,LW,3831.7850000000003,461,FALSE
2010,12,NORWAY,EN,184298.442,27187,TRUE
2010,12,POLAND,EP,111317.316,10306,FALSE
2010,12,PORTUGAL,LP,230680.334,11250,TRUE
2010,12,ROMANIA,LR,64253.563,6021,FALSE
2010,12,SERBIA,LY,16917.791,1836,FALSE
2010,12,SLOVAKIA,LZ,7317.834000000001,1098,FALSE
2010,12,SLOVENIA,LJ,7576.349,1285,FALSE
2010,12,SPAIN,LE,966345.353,52711,FALSE
2010,12,SWEDEN,ES,223193.118,19833,FALSE
2010,12,SWITZERLAND,LS,365357.636,18338,FALSE
2010,12,TÜRKIYE,LT,555888.727,29510,FALSE
2010,12,UNITED KINGDOM,EG,2280235.028,77217,TRUE
